name,crop,crop_id,year,water_year_type,water_year_type_lag,gw_depth,omegaland,omegaland_std,omegawater,omegawater_std,omegasw,omegagw,p,p_std,y,y_std,xland,xland_std,ybar,ybar_std,xwater,xwater_std,water,water_std,eta,eta_std,yw,ybar_w_std,surface_water,groundwater,
KER01,ALFAL,1,1998,0,0,213.789,100,10,82.21,4.1105,82.21,121.76,275.081816,13.7540908,6.98,0.349,29061.48578,581.2297156,202849.1707444,4056.983414888,3.75,0.1875,108980.571675,5449.02858375,0.3,0.06,0.25,0.0125,282140.922017506,0,0.25
KER01,ALPIS,2,1998,0,0,213.789,1398.532667,139.8532667,82.21,4.1105,82.21,121.76,3828.382,191.4191,1.195,0.05975,18553.69836,371.0739672,22171.6695402,1108.58347701,3.2,0.16,59371.834752,2968.5917376,0.6,0.12,0.55,0.0275,282140.922017506,0,0.25
KER01,CORN,3,1998,0,0,213.789,284.8986667,28.48986667,82.21,4.1105,82.21,121.76,67.39247305,3.3696236525,24.33,1.2165,1813.715711,36.27431422,44127.70324863,2206.3851624315,2.65,0.1325,4806.34663415,240.3173317075,0.62,0.031,0.25,0.00625,282140.922017506,0,0.25
KER01,COTTN,4,1998,0,0,213.789,565.88,56.588,82.21,4.1105,82.21,121.76,4974.248791,248.71243955,0.415,0.02075,36896.42238,737.9284476,15312.0152877,306.240305754,2.17,0.1085,80065.2365646,4003.26182823,1.55,0.31,0.7,0.035,282140.922017506,0,0.25
KER01,CUCUR,5,1998,0,0,213.789,623.632,62.3632,82.21,4.1105,82.21,121.76,342.3168903,17.115844515,23.98,1.199,102.1,2.042,2448.358,122.4179,1.91,0.0955,195.011,9.75055,0.62,0.124,0.3,0.015,282140.922017506,0,0.25
KER01,DRYBN,6,1998,0,0,213.789,459.08,45.908,82.21,4.1105,82.21,121.76,1414.858304,70.7429152,1.16,0.058,452.8667677,9.057335354,525.325450532,26.2662725266,2.57,0.1285,1163.867592989,58.19337964945,0.8,0.16,0.3,0.015,282140.922017506,0,0.25
KER01,FRTOM,7,1998,0,0,213.789,377.296,37.7296,82.21,4.1105,82.21,121.76,686.288,34.3144,12.86,0.643,589.5403999,11.790807998,7581.489542714,379.0744771357,2.03,0.1015,1196.767011797,59.83835058985,0.7,0.14,0.3,0.015,282140.922017506,0,0.25
KER01,GRAIN,8,1998,0,0,213.789,200,20,82.21,4.1105,82.21,121.76,411.6618459,20.583092295,2.225,0.11125,9272.680223,185.45360446,20631.713496175,1031.58567480875,0.45,0.0225,4172.70610035,208.6353050175,0.42,0.084,0.15,0.0075,282140.922017506,0,0.25
KER01,ONGAR,9,1998,0,0,213.789,643.018,64.3018,82.21,4.1105,82.21,121.76,227.1973931,11.359869655,18.26,0.913,1749.281954,34.98563908,31941.88848004,638.8377696008,3.04,0.608,5317.81714016,265.890857008,0.5,,0.2,0.01,282140.922017506,0,0.25
KER01,OTHDEC,10,1998,0,0,213.789,698.7795,69.87795,82.21,4.1105,82.21,121.76,2848.107009,142.40535045,2.01,0.1005,348.069601,6.96139202,699.61989801,13.9923979602,2.53,0.506,880.61609053,44.0308045265,0.75,,0.4,0.02,282140.922017506,0,0.25
KER01,OTHFLD,11,1998,0,0,213.789,159,7.95,82.21,4.1105,82.21,121.76,68.91523621,1.3783047242,15.56,0.778,683.3743015,13.66748603,10633.30413134,212.6660826268,2.12,0.106,1448.75351918,72.437675959,0.7,,0.3,0.015,282140.922017506,0,0.25
KER01,OTHTRK,12,1998,0,0,213.789,289.8,28.98,82.21,4.1105,82.21,121.76,697.284456,34.8642228,9.66,0.483,1511.901512,30.23803024,14604.96860592,730.248430296,1.62,0.081,2449.28044944,122.464022472,0.4,,0.2,0.01,282140.922017506,0,0.25
KER01,PASTR,13,1998,0,0,213.789,10,1,82.21,4.1105,82.21,121.76,886.86668448,44.343334224,1.5,0.075,302.7606249,6.055212498,454.14093735,9.082818747,3.95,0.1975,1195.904468355,59.79522341775,1.5,0.3,0.55,0.0275,282140.922017506,0,0.25
KER01,PRTOM,14,1998,0,0,213.789,561.5253333,56.15253333,82.21,4.1105,82.21,121.76,95.45612231,4.7728061155,34.33,1.7165,616.8611928,12.337223856,21176.844748824,1058.8422374412,2.78,0.139,1714.874115984,85.7437057992,0.7,0.14,0.33,0.0165,282140.922017506,0,0.25
KER01,SAFLR,15,1998,0,0,213.789,100,10,82.21,4.1105,82.21,121.76,736.3041579,36.815207895,0.83,0.0415,454.3014811,9.086029622,377.070229313,7.54140458626,0.6,0.03,272.58088866,13.629044433,1.1,0.22,0.3,0.015,282140.922017506,0,0.25
KER01,SUBTRP,17,1998,0,0,213.789,1131.6,113.16,82.21,4.1105,82.21,121.76,661.57,33.0785,14.63,0.7315,270.7338727,2.707338727,3960.836557601,198.04182788005,2.13,0.213,576.663148851,28.83315744255,0.8,0.16,0.4,0.02,282140.922017506,0,0.25
KER01,VINE,18,1998,0,0,213.789,957.453,47.87265,82.21,4.1105,82.21,121.76,1743.346,87.1673,7.74,0.387,3315.33411,66.3066822,25660.6860114,513.213720228,1.71,0.342,5669.2213281,283.461066405,0.75,0.15,0.39,0.0195,282140.922017506,0,0.25
KER01,ALFAL,1,1999,1,0,216.993,100,10,98.2290923701498,4.91145461850749,82.21,123.29,233.4956675,11.674783375,8.09,0.4045,31994.20993,639.8841986,258833.1583337,5176.663166674,5.07,0.2535,162210.6443451,8110.532217255,0.3,0.06,0.25,0.0125,287047.7275,183482.7425,0.25
KER01,ALPIS,2,1999,1,0,216.993,1398.532667,139.8532667,98.2291115862844,4.91145557931422,82.21,123.29,5350.660238,267.5330119,0.875,0.04375,23957.40501,479.1481002,20962.72938375,1048.1364691875,4.4,0.22,105412.582044,5270.6291022,0.6,0.12,0.55,0.0275,287048.7275,183483.7425,0.25
KER01,CORN,3,1999,1,0,216.993,284.8986667,28.48986667,98.2291308022556,4.91145654011278,82.21,123.29,63.80531523,3.1902657615,25.475,1.27375,3026.4658,60.529316,77099.216255,3854.96081275,3.68,0.184,11137.394144,556.8697072,0.62,0.124,0.25,0.0125,287049.7275,183484.7425,0.25
KER01,COTTN,4,1999,1,0,216.993,565.88,56.588,98.2291500180634,4.91145750090317,82.21,123.29,3465.088718,173.2544359,0.645,0.03225,35631.61951,712.6323902,22982.39458395,459.647891679,3.13,0.1565,111526.9690663,5576.348453315,1.55,0.31,0.7,0.035,287050.7275,183485.7425,0.25
KER01,CUCUR,5,1999,1,0,216.993,623.632,62.3632,98.2291692337079,4.9114584616854,82.21,123.29,387.80135,19.3900675,21.06,1.053,109.0267314,2.180534628,2296.102963284,114.8051481642,2.258509847,0.11292549235,246.237946453124,12.3118973226562,0.62,0.124,0.3,0.015,287051.7275,183486.7425,0.25
KER01,DRYBN,6,1999,1,0,216.993,459.08,45.908,98.2291884491891,4.91145942245946,82.21,123.29,1119.136645,55.95683225,1.45,0.0725,633.446492,12.66892984,918.4974134,45.92487067,3.51,0.1755,2223.39718692,111.169859346,0.8,0.16,0.3,0.015,287052.7275,183487.7425,0.25
KER01,FRTOM,7,1999,1,0,216.993,377.296,37.7296,98.2292076645069,4.91146038322535,82.21,123.29,439.2441889,21.962209445,16.59,0.8295,1030.404013,20.60808026,17094.40257567,854.7201287835,2.61,0.1305,2689.35447393,134.4677236965,0.7,0.14,0.3,0.015,287053.7275,183488.7425,0.25
KER01,GRAIN,8,1999,1,0,216.993,200,20,98.2292268796613,4.91146134398307,82.21,123.29,416.7537022,20.83768511,2.415,0.12075,11528.63718,230.5727436,27841.6587897,1392.082939485,1.79,0.0895,20636.2605522,1031.81302761,0.42,0.084,0.15,0.0075,287054.7275,183489.7425,0.25
KER01,ONGAR,9,1999,1,0,216.993,643.018,64.3018,98.2292460946525,4.91146230473263,82.21,123.29,198.2916359,9.914581795,20.67,1.0335,2857.721167,57.15442334,59069.09652189,1181.3819304378,3.8,0.76,10859.3404346,542.96702173,0.5,,0.2,0.01,287055.7275,183490.7425,0.25
KER01,OTHDEC,10,1999,1,0,216.993,698.7795,69.87795,98.2292653094802,4.91146326547401,82.21,123.29,2451.352018,122.5676009,2.33,0.1165,361.575805,7.2315161,842.47162565,16.849432513,3.52,0.704,1272.7468336,63.63734168,0.73,,0.4,0.02,287056.7275,183491.7425,0.25
KER01,OTHFLD,11,1999,1,0,216.993,159,7.95,98.2292845241447,4.91146422620724,82.21,123.29,56.35540111,1.1271080222,19.16,0.958,1026.826559,20.53653118,19673.99687044,393.4799374088,3.18,0.159,3265.30845762,163.265422881,0.7,,0.3,0.015,287057.7275,183492.7425,0.25
KER01,OTHTRK,12,1999,1,0,216.993,289.8,28.98,98.2293037386458,4.91146518693229,82.21,123.29,586.4112989,29.320564945,11.405,0.57025,1978.728341,39.57456682,22567.396729105,1128.36983645525,1.76,0.088,3482.56188016,174.128094008,0.4,,0.2,0.01,287058.7275,183493.7425,0.25
KER01,PASTR,13,1999,1,0,216.993,10,1,98.2293229529835,4.91146614764918,82.21,123.29,833.196854112,41.6598427056,1.5,0.075,1202.011624,24.04023248,1803.017436,36.06034872,5,0.25,6010.05812,300.502906,1.5,0.3,0.55,0.0275,287059.7275,183494.7425,0.25
KER01,PRTOM,14,1999,1,0,216.993,561.5253333,56.15253333,98.229342167158,4.9114671083579,82.21,123.29,85.38,4.269,39.42,1.971,434.3,8.686,17120.106,856.0053,3.19,0.1595,1385.417,69.27085,0.7,0.14,0.33,0.0165,287060.7275,183495.7425,0.25
KER01,SAFLR,15,1999,1,0,216.993,100,10,98.2293613811691,4.91146806905846,82.21,123.29,556.9299253,27.846496265,1.23,0.0615,1392.114641,27.84229282,1712.30100843,34.2460201686,1.8,0.09,2505.8063538,125.29031769,1.1,0.22,0.3,0.015,287061.7275,183496.7425,0.25
KER01,SUBTRP,17,1999,1,0,216.993,1131.6,113.16,98.2293998087013,4.91146999043507,82.21,123.29,1057.283775,52.86418875,7.93,0.3965,266.493984,2.66493984,2113.29729312,105.664864656,3.25,0.325,866.105448,43.3052724,0.8,0.16,0.4,0.02,287063.7275,183498.7425,0.25
KER01,VINE,18,1999,1,0,216.993,957.453,47.87265,98.2294190222224,4.91147095111112,82.21,123.29,1710.446,85.5223,8.38,0.419,4436.131483,88.72262966,37174.78182754,743.4956365508,2.76,0.552,12243.72289308,612.186144654,0.75,0.15,0.39,0.0195,287064.7275,183499.7425,0.25
KER01,ALFAL,1,2000,1,1,227.569,100,10,100.728016378341,5.03640081891705,82.21,128.32,245.5752353,12.278761765,7.67,0.3835,29701.52597,594.0305194,227810.7041899,4556.214083798,5.07,0.2535,150586.7366679,7529.336833395,0.3,0.06,0.25,0.0125,281375.0318,188841.3504,1.88888888888889
KER01,ALPIS,2,2000,1,1,227.569,1398.532667,139.8532667,100.728035675688,5.0364017837844,82.21,128.32,3160.220127,158.01100635,1.48,0.074,24116.59627,482.3319254,35692.5624796,1784.62812398,4.4,0.22,106113.023588,5305.6511794,0.6,0.12,0.55,0.0275,281376.0318,188842.3504,1.88888888888889
KER01,CORN,3,2000,1,1,227.569,284.8986667,28.48986667,100.728054972871,5.03640274864355,82.21,128.32,63.45168811,3.1725844055,25.555,1.27775,5444.760953,108.89521906,139140.866153915,6957.04330769575,3.68,0.184,20036.72030704,1001.836015352,0.62,0.124,0.25,0.0125,281377.0318,188843.3504,1.88888888888889
KER01,COTTN,4,2000,1,1,227.569,565.88,56.588,100.72807426989,5.0364037134945,82.21,128.32,3249.530064,162.4765032,0.74,0.037,35322.95622,706.4591244,26138.9876028,522.779752056,3.13,0.1565,110560.8529686,5528.04264843,1.55,0.31,0.7,0.035,281378.0318,188844.3504,1.88888888888889
KER01,CUCUR,5,2000,1,1,227.569,623.632,62.3632,100.728093566744,5.0364046783372,82.21,128.32,334.4810711,16.724053555,24.41,1.2205,320.1189655,6.40237931,7814.103947855,390.70519739275,2.258509847,0.11292549235,722.991835793203,36.1495917896602,0.62,0.124,0.3,0.015,281379.0318,188845.3504,1.88888888888889
KER01,DRYBN,6,2000,1,1,227.569,459.08,45.908,100.728112863434,5.0364056431717,82.21,128.32,1208.206928,60.4103464,1.34,0.067,397.9274199,7.958548398,533.222742666,26.6611371333,3.51,0.1755,1396.725243849,69.83626219245,0.8,0.16,0.3,0.015,281380.0318,188846.3504,1.88888888888889
KER01,FRTOM,7,2000,1,1,227.569,377.296,37.7296,100.72813215996,5.036406607998,82.21,128.32,500.864,25.0432,19.44,0.972,1770.995006,35.41990012,34428.14291664,1721.407145832,2.61,0.1305,4622.29696566,231.114848283,0.7,0.14,0.3,0.015,281381.0318,188847.3504,1.88888888888889
KER01,GRAIN,8,2000,1,1,227.569,200,20,100.728151456322,5.0364075728161,82.21,128.32,457.6525575,22.882627875,2.195,0.10975,11389.03457,227.7806914,24998.93088115,1249.9465440575,1.79,0.0895,20386.3718803,1019.318594015,0.42,0.084,0.15,0.0075,281382.0318,188848.3504,1.88888888888889
KER01,ONGAR,9,2000,1,1,227.569,643.018,64.3018,100.72817075252,5.036408537626,82.21,128.32,203.648,10.1824,21.79,1.0895,1897.881789,37.95763578,41354.84418231,827.0968836462,3.8,0.76,7211.9507982,360.59753991,0.5,,0.2,0.01,281383.0318,188849.3504,1.88888888888889
KER01,OTHDEC,10,2000,1,1,227.569,698.7795,69.87795,100.728190048554,5.0364095024277,82.21,128.32,1458.56,72.928,5.16,0.258,902.9330892,18.058661784,4659.134740272,93.18269480544,3.52,0.704,3178.324473984,158.9162236992,0.73,,0.4,0.02,281384.0318,188850.3504,1.88888888888889
KER01,OTHFLD,11,2000,1,1,227.569,159,7.95,100.728209344424,5.0364104672212,82.21,128.32,63.27873478,1.2655746956,17.01,0.8505,1373.545623,27.47091246,23364.01104723,467.2802209446,3.18,0.159,4367.87508114,218.393754057,0.7,,0.3,0.015,281385.0318,188851.3504,1.88888888888889
KER01,OTHTRK,12,2000,1,1,227.569,289.8,28.98,100.728228640129,5.03641143200645,82.21,128.32,508.4517183,25.422585915,13.15,0.6575,1838.577973,36.77155946,24177.30034495,1208.8650172475,1.76,0.088,3235.89723248,161.794861624,0.4,,0.2,0.01,281386.0318,188852.3504,1.88888888888889
KER01,PASTR,13,2000,1,1,227.569,10,1,100.72824793567,5.0364123967835,82.21,128.32,828.409443568,41.4204721784,1.5,0.075,1112.125765,22.2425153,1668.1886475,33.36377295,5,0.25,5560.628825,278.03144125,1.5,0.3,0.55,0.0275,281387.0318,188853.3504,1.88888888888889
KER01,PRTOM,14,2000,1,1,227.569,561.5253333,56.15253333,100.728267231048,5.0364133615524,82.21,128.32,82.56,4.128,40.04,2.002,2015.789548,40.31579096,80712.21350192,4035.610675096,3.19,0.1595,6430.36865812,321.518432906,0.7,0.14,0.33,0.0165,281388.0318,188854.3504,1.88888888888889
KER01,SAFLR,15,2000,1,1,227.569,100,10,100.728286526261,5.03641432631305,82.21,128.32,416.5245701,20.826228505,1.64,0.082,283.4083732,5.668167464,464.789732048,9.29579464096,1.8,0.09,510.13507176,25.506753588,1.1,0.22,0.3,0.015,281389.0318,188855.3504,1.88888888888889
KER01,SUBTRP,17,2000,1,1,227.569,1131.6,113.16,100.728325116194,5.0364162558097,82.21,128.32,564.16,28.208,15.37,0.7685,260.5060263,2.605060263,4003.977624231,200.19888121155,3.25,0.325,846.644585475,42.33222927375,0.8,0.16,0.4,0.02,281391.0318,188857.3504,1.88888888888889
KER01,VINE,18,2000,1,1,227.569,957.453,47.87265,100.728344410915,5.03641722054575,82.21,128.32,1520.48,76.024,8.96,0.448,4456.626739,89.13253478,39931.37558144,798.6275116288,2.76,0.552,12300.28979964,615.014489982,0.75,0.15,0.39,0.0195,281392.0318,188858.3504,1.88888888888889
KER01,ALFAL,1,2001,2,1,243.406,100,10,125.405082925606,6.2702541462803,113,135.85,226.5596765,11.327983825,8.02,0.401,28487.60113,569.7520226,228470.5610626,4569.411221252,5.07,0.2535,144432.1377291,7221.606886455,0.3,0.06,0.25,0.0125,212136.0535,251946.9821,1.88888888888889
KER01,ALPIS,2,2001,2,1,243.406,1398.532667,139.8532667,125.405078701885,6.27025393509425,113,135.85,4407.514907,220.37574535,1.05,0.0525,24185.42961,483.7085922,25394.7010905,1269.735054525,4.53,0.2265,109559.9961333,5477.999806665,0.6,0.12,0.55,0.0275,212137.0535,251947.9821,1.88888888888889
KER01,CORN,3,2001,2,1,243.406,284.8986667,28.48986667,125.4050744782,6.27025372391,113,135.85,72.91776823,3.6458884115,21.575,1.07875,6313.148482,126.26296964,136206.17849915,6810.3089249575,3.68,0.184,23232.38641376,1161.619320688,0.62,0.124,0.25,0.0125,212138.0535,251948.9821,1.88888888888889
KER01,COTTN,4,2001,2,1,243.406,565.88,56.588,125.405070254551,6.27025351272755,113,135.85,3703.036218,185.1518109,0.685,0.03425,37502.16005,750.043201,25688.97963425,513.779592685,3.13,0.1565,117381.7609565,5869.088047825,1.55,0.31,0.7,0.035,212139.0535,251949.9821,1.88888888888889
KER01,CUCUR,5,2001,2,1,243.406,623.632,62.3632,125.405066030939,6.27025330154695,113,135.85,324.446501,16.22232505,25.1,1.255,50.85898013,1.0171796026,1276.560401263,63.82802006315,2.389245169,0.11946225845,121.514572575869,6.07572862879345,0.62,0.124,0.3,0.015,212140.0535,251950.9821,1.88888888888889
KER01,DRYBN,6,2001,2,1,243.406,459.08,45.908,125.405061807364,6.2702530903682,113,135.85,1384.423484,69.2211742,1.13,0.0565,144.5,2.89,163.285,8.16425,3.38,0.169,488.41,24.4205,0.8,0.16,0.3,0.015,212141.0535,251951.9821,1.88888888888889
KER01,FRTOM,7,2001,2,1,243.406,377.296,37.7296,125.405057583824,6.2702528791912,113,135.85,662.805,33.14025,18.75,0.9375,899.7471635,17.99494327,16870.259315625,843.51296578125,2.161902875,0.10809514375,1945.16597954375,97.2582989771875,0.7,0.14,0.3,0.015,212142.0535,251952.9821,1.88888888888889
KER01,GRAIN,8,2001,2,1,243.406,200,20,125.405053360321,6.27025266801605,113,135.85,381.7315912,19.08657956,2.57,0.1285,11249.45789,224.9891578,28911.1067773,1445.555338865,1.79,0.0895,20136.5296231,1006.826481155,0.42,0.084,0.15,0.0075,212143.0535,251953.9821,1.88888888888889
KER01,ONGAR,9,2001,2,1,243.406,643.018,64.3018,125.405049136855,6.27025245684275,113,135.85,231.647,11.58235,19.38,0.969,992.3087632,19.846175264,19230.943830816,384.61887661632,3.8,0.76,3770.77330016,188.538665008,0.5,,0.2,0.01,212144.0535,251954.9821,1.88888888888889
KER01,OTHDEC,10,2001,2,1,243.406,698.7795,69.87795,125.405044913425,6.27025224567125,113,135.85,1189.032,59.4516,4.91,0.2455,700.4312947,14.008625894,3439.117656977,68.78235313954,3.52,0.704,2465.518157344,123.2759078672,0.73,,0.4,0.02,212145.0535,251955.9821,1.88888888888889
KER01,OTHFLD,11,2001,2,1,243.406,159,7.95,125.405040690031,6.27025203450155,113,135.85,47.31270261,0.9462540522,21.66,1.083,175.5,3.51,3801.33,76.0266,3.03,0.1515,531.765,26.58825,0.7,,0.3,0.015,212146.0535,251956.9821,1.88888888888889
KER01,OTHTRK,12,2001,2,1,243.406,289.8,28.98,125.405036466674,6.2702518233337,113,135.85,424.463,21.22315,17.71,0.8855,1690.972027,33.81944054,29947.11459817,1497.3557299085,1.76,0.088,2976.11076752,148.805538376,0.4,,0.2,0.01,212147.0535,251957.9821,1.88888888888889
KER01,PASTR,13,2001,2,1,243.406,10,1,125.405032243353,6.27025161216765,113,135.85,769.60087288,38.480043644,1.5,0.075,1101.388371,22.02776742,1652.0825565,33.04165113,5,0.25,5506.941855,275.34709275,1.5,0.3,0.55,0.0275,212148.0535,251958.9821,1.88888888888889
KER01,PRTOM,14,2001,2,1,243.406,561.5253333,56.15253333,125.405028020069,6.27025140100345,113,135.85,96.39948499,4.8199742495,32.91,1.6455,3011.900967,60.23801934,99121.66082397,4956.0830411985,3.33,0.1665,10029.63022011,501.4815110055,0.7,0.14,0.33,0.0165,212149.0535,251959.9821,1.88888888888889
KER01,SAFLR,15,2001,2,1,243.406,100,10,125.40502379682,6.270251189841,113,135.85,438.1983091,21.909915455,1.49,0.0745,466.2790063,9.325580126,694.755719387,13.89511438774,1.7,0.085,792.67431071,39.6337155355,1.1,0.22,0.3,0.015,212150.0535,251960.9821,1.88888888888889
KER01,SUBTRP,17,2001,2,1,243.406,1131.6,113.16,125.405015350434,6.2702507675217,113,135.85,777.8101544,38.89050772,10.72,0.536,260.5060263,2.605060263,2792.624601936,139.6312300968,3.25,0.325,846.644585475,42.33222927375,0.8,0.16,0.4,0.02,212152.0535,251962.9821,1.88888888888889
KER01,VINE,18,2001,2,1,243.406,957.453,47.87265,125.405011127295,6.27025055636475,113,135.85,1495.663,74.78315,8.3,0.415,4624.994626,92.49989252,38387.4553958,767.749107916,2.76,0.552,12764.98516776,638.249258388,0.75,0.15,0.39,0.0195,212153.0535,251963.9821,1.88888888888889
KER01,ALFAL,1,2002,2,2,251.98,100,10,130.149925080948,6.5074962540474,113,139.93,220.9884617,11.049423085,8.04,0.402,29755.31253,595.1062506,239232.7127412,4784.654254824,5.15,0.2575,153239.8595295,7661.992976475,0.3,0.06,0.25,0.0125,170058.4034,298207.2123,0.438202247191011
KER01,ALPIS,2,2002,2,2,251.98,1398.532667,139.8532667,130.149909342405,6.50749546712025,113,139.93,2978.394858,148.9197429,1.54,0.077,23701.44783,474.0289566,36500.2296582,1825.01148291,4.51,0.2255,106893.5297133,5344.676485665,0.6,0.12,0.55,0.0275,170059.4034,298208.2123,0.438202247191011
KER01,CORN,3,2002,2,2,251.98,284.8986667,28.48986667,130.149893603996,6.5074946801998,113,139.93,64.29127282,3.214563641,23.77,1.1885,6856.065623,137.12131246,162968.67985871,8148.4339929355,3.46,0.173,23721.98705558,1186.099352779,0.62,0.124,0.25,0.0125,170060.4034,298209.2123,0.438202247191011
KER01,COTTN,4,2002,2,2,251.98,565.88,56.588,130.149877865721,6.50749389328605,113,139.93,3800.143127,190.00715635,0.705,0.03525,30571.4145,611.42829,21552.8472225,431.05694445,3.08,0.154,94159.95666,4707.997833,1.55,0.31,0.7,0.035,170061.4034,298210.2123,0.438202247191011
KER01,CUCUR,5,2002,2,2,251.98,623.632,62.3632,130.149862127581,6.50749310637905,113,139.93,325.7487631,16.287438155,24.89,1.2445,51.39097446,1.0278194892,1279.1213543094,63.95606771547,2.131722881,0.10658614405,109.551316133269,5.47756580666345,0.62,0.124,0.3,0.015,170062.4034,298211.2123,0.438202247191011
KER01,DRYBN,6,2002,2,2,251.98,459.08,45.908,130.149846389576,6.5074923194788,113,139.93,1101.531298,55.0765649,1.39,0.0695,544.6629714,10.893259428,757.081530246,37.8540765123,3.32,0.166,1808.281065048,90.4140532524,0.8,0.16,0.3,0.015,170063.4034,298212.2123,0.438202247191011
KER01,FRTOM,7,2002,2,2,251.98,377.296,37.7296,130.149830651705,6.50749153258525,113,139.93,761.7783125,38.088915625,9.44,0.472,714.0788141,14.281576282,6740.904005104,337.0452002552,1.979600579,0.09898002895,1413.59083384399,70.6795416921995,0.7,0.14,0.3,0.015,170064.4034,298213.2123,0.438202247191011
KER01,GRAIN,8,2002,2,2,251.98,200,20,130.149814913968,6.5074907456984,113,139.93,399.9577836,19.99788918,2.48,0.124,15111.55821,302.2311642,37476.6643608,1873.83321804,2.26,0.113,34152.1215546,1707.60607773,0.42,0.084,0.15,0.0075,170065.4034,298214.2123,0.438202247191011
KER01,ONGAR,9,2002,2,2,251.98,643.018,64.3018,130.149799176366,6.5074899588183,113,139.93,239.694,11.9847,23.51,1.1755,700.2254798,14.004509596,16462.301030098,329.24602060196,3.67,0.734,2569.827510866,128.4913755433,0.5,,0.2,0.01,170066.4034,298215.2123,0.438202247191011
